,Period No.,Pair No.,Round Trip No.,Start Date,End Date,crypto 1,crypto 2,crypto 1 return,crypto 2 return,crypto 1 Long/Short,crypto 2 Long/Short,Quantity,Total Return
0,1,1,1,2019-01-10,2019-03-01,CRYPTO:MANAUSD,CRYPTO:TRXUSD,0.10547083550198688,0.09245630420892048,1,-1,1.036699504024662,0.20022681699811484
1,1,2,1,2019-01-19,2019-03-01,CRYPTO:REPUSD,CRYPTO:BNTUSD,0.27138721759469187,-0.08365164180889395,-1,1,10.220252492401023,0.3650747176120186
2,1,3,1,2019-01-19,2019-03-01,CRYPTO:BNTUSD,CRYPTO:REPUSD,-0.08365164180889395,0.27138721759469187,1,-1,0.0930573013461384,0.3583074083191365
3,1,4,1,2019-01-28,2019-03-01,CRYPTO:XLMUSD,CRYPTO:ADAUSD,-0.03193109785572401,-0.11223242385621757,1,-1,0.5940847740771621,-0.0966623055299188
4,1,5,1,2019-01-01,2019-03-01,CRYPTO:WAVESUSD,CRYPTO:STEEMUSD,0.14816644986375704,0.43195743296326916,-1,1,1.5575604582047065,0.36460572416103215
5,1,6,1,2019-01-13,2019-03-01,CRYPTO:MANAUSD,CRYPTO:WAVESUSD,0.19882398449581595,-0.008942953991571745,1,-1,0.0100539353904199,0.22017250921291662
6,1,7,1,2019-01-19,2019-03-01,CRYPTO:ETHUSD,CRYPTO:REPUSD,0.05111378956296608,0.27138721759469187,1,-1,10.039823150480132,0.32776659517383633
7,1,8,1,2019-02-20,2019-03-01,CRYPTO:MANAUSD,CRYPTO:MKRUSD,0.10671078554147195,-0.026508979082796147,1,-1,8.968507465733384e-05,0.05260370253859453
8,1,9,1,2019-02-20,2019-03-01,CRYPTO:MANAUSD,CRYPTO:BNBUSD,0.10671078554147195,-0.040650333195881405,1,-1,0.0071644160540078,0.016802831049683567
9,1,10,1,2019-02-13,2019-03-01,CRYPTO:XLMUSD,CRYPTO:MKRUSD,0.11922477647376106,-0.22122713865605115,1,-1,0.0003837487179097,-0.2611283368645054
10,1,11,1,2019-02-22,2019-03-01,CRYPTO:MKRUSD,CRYPTO:STEEMUSD,-0.015456196684487944,0.17938782455304803,-1,1,164.85499404586702,-0.001042183617325792
11,1,12,1,2019-02-20,2019-03-01,CRYPTO:STEEMUSD,CRYPTO:MKRUSD,0.14117268646071124,-0.026508979082796147,1,-1,0.0050430138911185,-0.02133756658356226
12,1,13,1,2019-02-19,2019-03-01,CRYPTO:MKRUSD,CRYPTO:XLMUSD,-0.0696055284295376,-0.05313927315133371,-1,1,2034.912172998793,-0.13173988169622775
13,1,14,1,2019-01-01,2019-03-01,CRYPTO:XLMUSD,CRYPTO:WAVESUSD,-0.25559128426169886,0.14816644986375704,1,-1,0.0422639216679256,-0.07983663607621334
14,1,15,1,2019-01-01,2019-03-01,CRYPTO:KMDUSD,CRYPTO:WAVESUSD,0.2518186142877157,0.14816644986375704,1,-1,0.7479558898980679,0.3493335251396357
15,1,16,1,2019-02-23,2019-03-01,CRYPTO:BATUSD,CRYPTO:MKRUSD,0.1561993429882642,0.08698124837204768,1,-1,0.0004216285532198,0.21698693117120865
16,1,17,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:PIVXUSD,0.08698124837204768,-0.0783461095986242,-1,1,88.73962491207564,0.1449624528431761
17,1,18,1,2019-01-22,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ARDRUSD,0.19443470598158252,-0.028784682373737103,-1,1,0.4225946292143652,0.3695832553547991
18,1,19,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BATUSD,0.08698124837204768,0.1561993429882642,-1,1,1806.8087133881595,0.20935897830858397
19,1,20,1,2019-02-23,2019-03-01,CRYPTO:PIVXUSD,CRYPTO:MKRUSD,-0.0783461095986242,0.08698124837204768,1,-1,0.008843881130178,0.1378782739395129
20,1,21,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:MANAUSD,0.08698124837204768,0.11206282135139256,-1,1,6457.784275681214,0.18659806319995878
21,1,22,1,2019-02-23,2019-03-01,CRYPTO:QTUMUSD,CRYPTO:MKRUSD,-0.11124661116859935,0.08698124837204768,1,-1,0.0396414012706215,0.14431526778820264
22,1,23,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ICXUSD,0.08698124837204768,0.051262258427188234,-1,1,107.54297540764762,0.1712056461032727
23,1,24,1,2019-01-19,2019-03-01,CRYPTO:BCHUSD,CRYPTO:REPUSD,0.015327160974091703,0.27138721759469187,1,-1,23.840966407554266,0.4224465091306636
24,1,25,1,2019-01-20,2019-03-01,CRYPTO:REPUSD,CRYPTO:BCHUSD,0.2975591477366868,0.07098892080426755,-1,1,0.0376983705598256,0.5038287972591124
25,1,26,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:ARKUSD,0.11253933434633534,0.46224045363508304,-1,1,0.0856460145477126,0.26972291582747815
26,1,27,1,2019-02-23,2019-03-01,CRYPTO:ICXUSD,CRYPTO:MKRUSD,0.051262258427188234,0.08698124837204768,1,-1,0.0074359401819008,0.17054807457524288
27,1,28,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ZECUSD,0.08698124837204768,-0.08227960819234192,-1,1,1.7580091602548946,0.1340833795713835
28,1,29,1,2019-01-13,2019-03-01,CRYPTO:BTCUSD,CRYPTO:ADAUSD,0.08317427706167879,-0.0771284634760705,1,-1,11208.445691210756,0.1303155732594277
29,1,30,1,2019-01-14,2019-03-01,CRYPTO:LINKUSD,CRYPTO:KMDUSD,0.11253933434633534,0.5252669632649103,-1,1,0.0839879713397632,0.30918450402197345
30,1,31,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:XMRUSD,0.08698124837204768,-0.10687732342007439,-1,1,2.7862545124882723,0.10859608937866248
31,1,32,1,2019-01-15,2019-03-01,CRYPTO:LINKUSD,CRYPTO:MKRUSD,0.15589415442813914,0.56057245518248,-1,1,0.0005551711511561,0.5690313734877613
32,1,33,1,2019-01-13,2019-03-01,CRYPTO:KMDUSD,CRYPTO:LINKUSD,0.6053974077813489,0.034233747952066795,1,-1,8.711758832355445,0.22629481462606463
33,1,34,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:WTCUSD,0.08698124837204768,-0.00623971858001271,-1,1,31.45543609072264,0.16548945039210794
34,1,35,1,2019-02-20,2019-03-01,CRYPTO:MKRUSD,CRYPTO:BNTUSD,-0.026508979082796147,-0.07543559545921052,-1,1,126.86957569366656,-0.0626863813871372
35,1,36,1,2019-02-23,2019-03-01,CRYPTO:MIOTAUSD,CRYPTO:MKRUSD,-0.08925336211737156,0.08698124837204768,1,-1,0.0025456900885791,0.12268750876561507
36,1,37,1,2019-02-20,2019-03-01,CRYPTO:ZECUSD,CRYPTO:MKRUSD,-0.04662349676225708,-0.026508979082796147,1,-1,0.4324491898102262,-0.05944372857761851
37,1,38,1,2019-02-22,2019-03-01,CRYPTO:MKRUSD,CRYPTO:ETHUSD,-0.015456196684487944,-0.04777439270982187,-1,1,1.1636718364319778,-0.04675531199111497
38,1,39,1,2019-02-23,2019-03-01,CRYPTO:MKRUSD,CRYPTO:MIOTAUSD,0.08698124837204768,-0.08925336211737156,-1,1,287.67082119578856,0.13489131597558318
