,Period No.,Pair No.,Round Trip No.,Start Date,End Date,crypto 1,crypto 2,crypto 1 return,crypto 2 return,crypto 1 Long/Short,crypto 2 Long/Short,Quantity,Total Return
0,1,1,1,2019-01-01,2019-03-01,CRYPTO:MANAUSD,CRYPTO:TRXUSD,-0.08514087941712278,-0.2093188222916813,1,-1,1.036699504024662,-0.24551131338695392
1,1,2,1,2019-01-13,2019-03-01,CRYPTO:MANAUSD,CRYPTO:MIOTAUSD,0.19882398449581595,-0.034970186197677444,1,-1,0.033668102851887,0.2995568873818442
2,1,3,1,2019-01-13,2019-03-01,CRYPTO:MANAUSD,CRYPTO:BTSUSD,0.19882398449581595,-0.23293121502640535,1,-1,0.2003446153385748,0.24899373155695986
3,1,4,1,2019-01-10,2019-03-01,CRYPTO:TRXUSD,CRYPTO:MANAUSD,0.09245630420892048,0.10547083550198688,-1,1,0.702482279112918,0.19818776684864037
4,1,5,1,2019-01-13,2019-03-01,CRYPTO:MANAUSD,CRYPTO:BATUSD,0.19882398449581595,-0.36122195724942774,1,-1,0.2174290000177749,-0.0734873381149562
5,1,6,1,2019-01-17,2019-03-01,CRYPTO:REPUSD,CRYPTO:BNTUSD,0.15066166646471413,-0.08356132328010901,-1,1,10.220252492401023,0.17011882689367208
6,1,7,1,2019-02-17,2019-03-01,CRYPTO:XLMUSD,CRYPTO:BATUSD,0.08019804239488426,-0.1920185147790423,1,-1,0.839845650113028,-0.16049293287501548
7,2,1,1,2019-03-02,2019-04-29,CRYPTO:MANAUSD,CRYPTO:BATUSD,0.1443099064330069,-1.0714312224519729,1,-1,0.3283112514902869,-1.1176274354808702
8,2,2,1,2019-03-02,2019-04-29,CRYPTO:BATUSD,CRYPTO:MANAUSD,-1.0714312224519729,0.1443099064330069,-1,1,2.602546494613589,-1.2095764943836407
9,2,3,1,2019-03-05,2019-04-29,CRYPTO:LTCUSD,CRYPTO:WTCUSD,-0.27077214738472977,0.788619843877078,-1,1,9.000009018104542,-0.20753597989014097
10,2,4,1,2019-04-02,2019-04-29,CRYPTO:ADAUSD,CRYPTO:STEEMUSD,0.25854169089429,-0.3181525839289,-1,1,0.0820889738740803,0.15216398765370226
